sport_level,location_type,licensee,tier_1_wagers,tier_1_handle,tier_2_wagers,tier_2_handle,month,numerical_month,year,detail_type,baseball,basketball,boxing_mma,football,golf,hockey,soccer,tennis,parlay,other_sport,motor_race_event,motor_race_parlay,other_event,other_event_parlay,total_wagers,total_handle
Professional,Total,"Fairmount Park, Inc.",4041818,85917188,1922660,70105053,May,5,2021,Handle Details,27575638,41015447,1977271,167687,2395979,4263302,7708520,8193314,54863186,7908468,198333,0,0,0,5964478,156022241
Professional,Total,"Hawthorne Race Course, Inc.",455706,21083272.16,142420,17754797.58,May,5,2021,Wager Details,132383,125512,7545,1624,23098,35687,23034,11570,211568,26737,2770,0,0,0,598126,38838069.74
Professional,Total,"Hawthorne Race Course, Inc.",455706,21083272.16,142420,17754797.58,May,5,2021,Handle Details,10639594.12,11780911.86,344162.25,102214.07,691295.56,2406661.27,1953074.57,2112750.67,8105073.05,780909.13,51322.25,0,0,0,598126,38838069.74
Professional,Total,"HC Aurora, LLC",186241,11613833.94,748325,27858804.09,May,5,2021,Wager Details,167518,109428,12747,478,29244,42822,30193,11342,243479,287688,5653,0,0,0,934566,39472638.03
Professional,Total,"HC Aurora, LLC",186241,11613833.94,748325,27858804.09,May,5,2021,Handle Details,12544301.85,9901297.35,502399.74,93580.88,856568.05,1754617.34,1770893.24,2034766.51,6064248.07,4035626,90865,0,0,0,934566,39472638.03
Professional,Total,"HC Joliet, LLC",8353,714087.39,5254,451809.49,May,5,2021,Wager Details,4037,4099,293,51,740,794,994,59,2535,11,297,0,0,0,13607,1165896.88
Professional,Total,"HC Joliet, LLC",8353,714087.39,5254,451809.49,May,5,2021,Handle Details,375963.37,323055.48,58043.29,2844.03,15324,90833.12,62195.99,6695.24,230363.98,821.42,3513.22,0,0,0,13607,1165896.88
Professional,Total,"Midwest Gaming & Entertainment, LLC",709350,34318846.98,735064,54470710.8,May,5,2021,Wager Details,437378,364033,33687,3754,61659,91074,152801,93872,205284,2119,10166,0,0,0,1444414,88789557.78
Professional,Total,"Midwest Gaming & Entertainment, LLC",709350,34318846.98,735064,54470710.8,May,5,2021,Handle Details,26267701.61,31305479.99,1240741.9,176111.23,1187100.82,4990020.3,8019798.55,8521282.6,6864594.38,287048.38,142401.5,0,0,0,1444414,88789557.78
Professional,Total,Par-A-Dice Gaming Corporation,3051,233562,612,93320,May,5,2021,Wager Details,493,365,52,6,191,52,13,12,2463,16,37,0,0,0,3663,326882
Professional,Total,Par-A-Dice Gaming Corporation,3051,233562,612,93320,May,5,2021,Handle Details,118729,71850,8564,170,15223,3838,7080,9505,88435,3488,468,0,0,0,3663,326882
College,In-Person Wagering,"Alton Casino, LLC",36,4071.82,21,930.4,May,5,2021,Wager Details,8109,10855,306,59,1070,2025,475,128,9627,13,446,0,0,0,57,5002.22
College,In-Person Wagering,"Alton Casino, LLC",36,4071.82,21,930.4,May,5,2021,Handle Details,611410.85,1117196.74,20508.27,5012.22,30881.38,146018.59,249925.95,21787.47,452874.86,195,16466.07,0,0,0,57,5002.22
College,In-Person Wagering,"Casino Queen, Inc.",34,19935.56,2,40.2,May,5,2021,Wager Details,10452,13687,531,156,1050,3014,1570,581,17205,289,0,0,0,0,36,19975.76
College,In-Person Wagering,"Casino Queen, Inc.",34,19935.56,2,40.2,May,5,2021,Handle Details,966593.98,1252863.72,79874.68,22547.69,44460.75,474600.06,71780.14,46189.65,899232.8,23587.81,0,0,0,0,36,19975.76
College,In-Person Wagering,Elgin Riverboat Resort,37,1328,0,0,May,5,2021,Wager Details,2739,3809,108,95,210,637,201,47,0,0,69,0,0,0,37,1328
College,In-Person Wagering,Elgin Riverboat Resort,37,1328,0,0,May,5,2021,Handle Details,195534.55,350157.1,59424.3,39577.5,7847.8,60960.95,15382.15,9000,0,0,1552.05,0,0,0,37,1328
College,In-Person Wagering,"Fairmount Park, Inc.",16,2315,0,0,May,5,2021,Wager Details,2096,917,353,73,512,619,110,15,7468,11,54,0,0,0,16,2315
College,In-Person Wagering,"Fairmount Park, Inc.",16,2315,0,0,May,5,2021,Handle Details,312725,113132,18213,7170,8839,42917,6258,3180,176788,2506,990,0,0,0,16,2315
College,In-Person Wagering,"Hawthorne Race Course, Inc.",10,660,0,0,May,5,2021,Wager Details,9013,7275,233,146,0,2174,95,0,978,0,68,0,0,0,10,660
College,In-Person Wagering,"Hawthorne Race Course, Inc.",10,660,0,0,May,5,2021,Handle Details,711833.15,571234.1,17439,10249,0,173724.85,6587,0,70428.05,0,5285.5,0,0,0,10,660
College,In-Person Wagering,"HC Aurora, LLC",5,300,3,237,May,5,2021,Wager Details,4721,3069,121,40,203,308,2208,33,2625,10,96,0,0,0,8,537
College,In-Person Wagering,"HC Aurora, LLC",5,300,3,237,May,5,2021,Handle Details,461822.85,646883.35,12827.74,1512.88,7166.05,30020.34,39852.24,5173.51,238164.07,1875,2063,0,0,0,8,537
College,In-Person Wagering,"HC Joliet, LLC",6,243.04,0,0,May,5,2021,Wager Details,4037,4099,293,51,740,794,994,59,2535,11,297,0,0,0,6,243.04
College,In-Person Wagering,"HC Joliet, LLC",6,243.04,0,0,May,5,2021,Handle Details,375963.37,323055.48,58043.29,2844.03,15324,90833.12,62195.99,6695.24,230363.98,821.42,3513.22,0,0,0,6,243.04
College,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",35,3380,13,590,May,5,2021,Wager Details,19251,18751,1292,230,1354,3488,7508,3042,14160,139,202,0,0,0,48,3970
College,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",35,3380,13,590,May,5,2021,Handle Details,3730564.25,4953932.57,179791.17,43534.82,73753.6,607482.95,954404.65,289212.89,1397854.98,40443.37,8442.26,0,0,0,48,3970
College,In-Person Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Wager Details,493,365,52,6,191,52,13,12,2463,16,37,0,0,0,0,0
College,In-Person Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Handle Details,118729,71850,8564,170,15223,3838,7080,9505,88435,3488,468,0,0,0,0,0
College,Online Wagering,"Alton Casino, LLC",0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Alton Casino, LLC",0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Casino Queen, Inc.",2259,73325.94,792,50607.58,May,5,2021,Wager Details,990770,981130,87609,17547,223767,172825,195458,132538,1811833,84627,43940,0,0,0,3051,123933.52
College,Online Wagering,"Casino Queen, Inc.",2259,73325.94,792,50607.58,May,5,2021,Handle Details,42045046.76,55247281.5,2875833.96,447416.54,4573477.54,6534591.88,9201383.42,10949604.83,32635769.83,1246827.27,470605.67,0,0,0,3051,123933.52
College,Online Wagering,Elgin Riverboat Resort,101,70672.52,0,0,May,5,2021,Wager Details,23047,13362,862,323,1722,5046,2859,1372,0,12,431,0,0,0,101,70672.52
College,Online Wagering,Elgin Riverboat Resort,101,70672.52,0,0,May,5,2021,Handle Details,4770134.29,1971554.01,62363.57,92805.17,113268.36,387321.91,226011.63,722818.12,0,521,28116.67,0,0,0,101,70672.52
College,Online Wagering,"Fairmount Park, Inc.",936,39194,96,5062,May,5,2021,Wager Details,490834,666592,65757,6710,95281,90562,108503,79661,4165297,184155,13464,0,0,0,1032,44256
College,Online Wagering,"Fairmount Park, Inc.",936,39194,96,5062,May,5,2021,Handle Details,27262913,40902315,1959058,160517,2387140,4220385,7702262,8190134,54686398,7905962,197343,0,0,0,1032,44256
College,Online Wagering,"Hawthorne Race Course, Inc.",372,33319.71,250,44597.1,May,5,2021,Wager Details,123370,118237,7312,1478,23098,33513,22939,11570,210590,26737,2702,0,0,0,622,77916.81
College,Online Wagering,"Hawthorne Race Course, Inc.",372,33319.71,250,44597.1,May,5,2021,Handle Details,9927760.97,11209677.76,326723.25,91965.07,691295.56,2232936.42,1946487.57,2112750.67,8034645,780909.13,46036.75,0,0,0,622,77916.81
College,Online Wagering,"HC Aurora, LLC",180,20038,185,65086,May,5,2021,Wager Details,162797,106359,12626,438,29041,42514,27985,11309,240854,287678,5557,0,0,0,365,85124
College,Online Wagering,"HC Aurora, LLC",180,20038,185,65086,May,5,2021,Handle Details,12082479,9254414,489572,92068,849402,1724597,1731041,2029593,5826084,4033751,88802,0,0,0,365,85124
College,Online Wagering,"HC Joliet, LLC",0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"HC Joliet, LLC",0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Midwest Gaming & Entertainment, LLC",802,36401.54,397,29950.44,May,5,2021,Wager Details,418127,345282,32395,3524,60305,87586,145293,90830,191124,1980,9964,0,0,0,1199,66351.98
College,Online Wagering,"Midwest Gaming & Entertainment, LLC",802,36401.54,397,29950.44,May,5,2021,Handle Details,22537137.36,26351547.42,1060950.73,132576.41,1113347.22,4382537.35,7065393.9,8232069.71,5466739.4,246605.01,133959.24,0,0,0,1199,66351.98
College,Online Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Total,"Alton Casino, LLC",36,4071.82,21,930.4,May,5,2021,Wager Details,8109,10855,306,59,1070,2025,475,128,9627,13,446,0,0,0,57,5002.22
College,Total,"Alton Casino, LLC",36,4071.82,21,930.4,May,5,2021,Handle Details,611410.85,1117196.74,20508.27,5012.22,30881.38,146018.59,249925.95,21787.47,452874.86,195,16466.07,0,0,0,57,5002.22
College,Total,"Casino Queen, Inc.",2293,93261.5,794,50647.78,May,5,2021,Wager Details,1001222,994817,88140,17703,224817,175839,197028,133119,1829038,84916,43940,0,0,0,3087,143909.28
College,Total,"Casino Queen, Inc.",2293,93261.5,794,50647.78,May,5,2021,Handle Details,43011640.74,56500145.22,2955708.64,469964.23,4617938.29,7009191.94,9273163.56,10995794.48,33535002.63,1270415.08,470605.67,0,0,0,3087,143909.28
College,Total,Elgin Riverboat Resort,138,72000.52,0,0,May,5,2021,Wager Details,25786,17171,970,418,1932,5683,3060,1419,0,12,500,0,0,0,138,72000.52
College,Total,Elgin Riverboat Resort,138,72000.52,0,0,May,5,2021,Handle Details,4965668.84,2321711.11,121787.87,132382.67,121116.16,448282.86,241393.78,731818.12,0,521,29668.72,0,0,0,138,72000.52
College,Total,"Fairmount Park, Inc.",952,41509,96,5062,May,5,2021,Wager Details,492930,667509,66110,6783,95793,91181,108613,79676,4172765,184166,13518,0,0,0,1048,46571
College,Total,"Fairmount Park, Inc.",952,41509,96,5062,May,5,2021,Handle Details,27575638,41015447,1977271,167687,2395979,4263302,7708520,8193314,54863186,7908468,198333,0,0,0,1048,46571
College,Total,"Hawthorne Race Course, Inc.",382,33979.71,250,44597.1,May,5,2021,Wager Details,132383,125512,7545,1624,23098,35687,23034,11570,211568,26737,2770,0,0,0,632,78576.81
College,Total,"Hawthorne Race Course, Inc.",382,33979.71,250,44597.1,May,5,2021,Handle Details,10639594.12,11780911.86,344162.25,102214.07,691295.56,2406661.27,1953074.57,2112750.67,8105073.05,780909.13,51322.25,0,0,0,632,78576.81
College,Total,"HC Aurora, LLC",185,20338,188,65323,May,5,2021,Wager Details,167518,109428,12747,478,29244,42822,30193,11342,243479,287688,5653,0,0,0,373,85661
College,Total,"HC Aurora, LLC",185,20338,188,65323,May,5,2021,Handle Details,12544301.85,9901297.35,502399.74,93580.88,856568.05,1754617.34,1770893.24,2034766.51,6064248.07,4035626,90865,0,0,0,373,85661
College,Total,"HC Joliet, LLC",6,243.04,0,0,May,5,2021,Wager Details,4037,4099,293,51,740,794,994,59,2535,11,297,0,0,0,6,243.04
College,Total,"HC Joliet, LLC",6,243.04,0,0,May,5,2021,Handle Details,375963.37,323055.48,58043.29,2844.03,15324,90833.12,62195.99,6695.24,230363.98,821.42,3513.22,0,0,0,6,243.04
College,Total,"Midwest Gaming & Entertainment, LLC",837,39781.54,410,30540.44,May,5,2021,Wager Details,437378,364033,33687,3754,61659,91074,152801,93872,205284,2119,10166,0,0,0,1247,70321.98
College,Total,"Midwest Gaming & Entertainment, LLC",837,39781.54,410,30540.44,May,5,2021,Handle Details,26267701.61,31305479.99,1240741.9,176111.23,1187100.82,4990020.3,8019798.55,8521282.6,6864594.38,287048.38,142401.5,0,0,0,1247,70321.98
College,Total,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Wager Details,493,365,52,6,191,52,13,12,2463,16,37,0,0,0,0,0
College,Total,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Handle Details,118729,71850,8564,170,15223,3838,7080,9505,88435,3488,468,0,0,0,0,0
Motor Race,In-Person Wagering,"Alton Casino, LLC",380,14626.07,66,1840,May,5,2021,Wager Details,8109,10855,306,59,1070,2025,475,128,9627,13,446,0,0,0,446,16466.07
Motor Race,In-Person Wagering,"Alton Casino, LLC",380,14626.07,66,1840,May,5,2021,Handle Details,611410.85,1117196.74,20508.27,5012.22,30881.38,146018.59,249925.95,21787.47,452874.86,195,16466.07,0,0,0,446,16466.07
Motor Race,In-Person Wagering,"Casino Queen, Inc.",0,0,0,0,May,5,2021,Wager Details,10452,13687,531,156,1050,3014,1570,581,17205,289,0,0,0,0,0,0
Motor Race,In-Person Wagering,"Casino Queen, Inc.",0,0,0,0,May,5,2021,Handle Details,966593.98,1252863.72,79874.68,22547.69,44460.75,474600.06,71780.14,46189.65,899232.8,23587.81,0,0,0,0,0,0
Motor Race,In-Person Wagering,Elgin Riverboat Resort,69,1552.05,0,0,May,5,2021,Wager Details,2739,3809,108,95,210,637,201,47,0,0,69,0,0,0,69,1552.05
Motor Race,In-Person Wagering,Elgin Riverboat Resort,69,1552.05,0,0,May,5,2021,Handle Details,195534.55,350157.1,59424.3,39577.5,7847.8,60960.95,15382.15,9000,0,0,1552.05,0,0,0,69,1552.05
Motor Race,In-Person Wagering,"Fairmount Park, Inc.",54,990,0,0,May,5,2021,Wager Details,2096,917,353,73,512,619,110,15,7468,11,54,0,0,0,54,990
Motor Race,In-Person Wagering,"Fairmount Park, Inc.",54,990,0,0,May,5,2021,Handle Details,312725,113132,18213,7170,8839,42917,6258,3180,176788,2506,990,0,0,0,54,990
Motor Race,In-Person Wagering,"Hawthorne Race Course, Inc.",68,5285.5,0,0,May,5,2021,Wager Details,9013,7275,233,146,0,2174,95,0,978,0,68,0,0,0,68,5285.5
Motor Race,In-Person Wagering,"Hawthorne Race Course, Inc.",68,5285.5,0,0,May,5,2021,Handle Details,711833.15,571234.1,17439,10249,0,173724.85,6587,0,70428.05,0,5285.5,0,0,0,68,5285.5
Motor Race,In-Person Wagering,"HC Aurora, LLC",70,1735,26,328,May,5,2021,Wager Details,4721,3069,121,40,203,308,2208,33,2625,10,96,0,0,0,96,2063
Motor Race,In-Person Wagering,"HC Aurora, LLC",70,1735,26,328,May,5,2021,Handle Details,461822.85,646883.35,12827.74,1512.88,7166.05,30020.34,39852.24,5173.51,238164.07,1875,2063,0,0,0,96,2063
Motor Race,In-Person Wagering,"HC Joliet, LLC",253,3005.72,44,507.5,May,5,2021,Wager Details,4037,4099,293,51,740,794,994,59,2535,11,297,0,0,0,297,3513.22
Motor Race,In-Person Wagering,"HC Joliet, LLC",253,3005.72,44,507.5,May,5,2021,Handle Details,375963.37,323055.48,58043.29,2844.03,15324,90833.12,62195.99,6695.24,230363.98,821.42,3513.22,0,0,0,297,3513.22
Motor Race,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",156,7132.26,46,1310,May,5,2021,Wager Details,19251,18751,1292,230,1354,3488,7508,3042,14160,139,202,0,0,0,202,8442.26
Motor Race,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",156,7132.26,46,1310,May,5,2021,Handle Details,3730564.25,4953932.57,179791.17,43534.82,73753.6,607482.95,954404.65,289212.89,1397854.98,40443.37,8442.26,0,0,0,202,8442.26
Motor Race,In-Person Wagering,Par-A-Dice Gaming Corporation,37,468,0,0,May,5,2021,Wager Details,493,365,52,6,191,52,13,12,2463,16,37,0,0,0,37,468
Motor Race,In-Person Wagering,Par-A-Dice Gaming Corporation,37,468,0,0,May,5,2021,Handle Details,118729,71850,8564,170,15223,3838,7080,9505,88435,3488,468,0,0,0,37,468
Motor Race,Online Wagering,"Alton Casino, LLC",0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Alton Casino, LLC",0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Casino Queen, Inc.",28058,299076.35,15882,171529.32,May,5,2021,Wager Details,990770,981130,87609,17547,223767,172825,195458,132538,1811833,84627,43940,0,0,0,43940,470605.67
Motor Race,Online Wagering,"Casino Queen, Inc.",28058,299076.35,15882,171529.32,May,5,2021,Handle Details,42045046.76,55247281.5,2875833.96,447416.54,4573477.54,6534591.88,9201383.42,10949604.83,32635769.83,1246827.27,470605.67,0,0,0,43940,470605.67
Motor Race,Online Wagering,Elgin Riverboat Resort,431,28116.67,0,0,May,5,2021,Wager Details,23047,13362,862,323,1722,5046,2859,1372,0,12,431,0,0,0,431,28116.67
Motor Race,Online Wagering,Elgin Riverboat Resort,431,28116.67,0,0,May,5,2021,Handle Details,4770134.29,1971554.01,62363.57,92805.17,113268.36,387321.91,226011.63,722818.12,0,521,28116.67,0,0,0,431,28116.67
Motor Race,Online Wagering,"Fairmount Park, Inc.",12434,181771,1030,15572,May,5,2021,Wager Details,490834,666592,65757,6710,95281,90562,108503,79661,4165297,184155,13464,0,0,0,13464,197343
Motor Race,Online Wagering,"Fairmount Park, Inc.",12434,181771,1030,15572,May,5,2021,Handle Details,27262913,40902315,1959058,160517,2387140,4220385,7702262,8190134,54686398,7905962,197343,0,0,0,13464,197343
Motor Race,Online Wagering,"Hawthorne Race Course, Inc.",2512,43747.48,190,2289.27,May,5,2021,Wager Details,123370,118237,7312,1478,23098,33513,22939,11570,210590,26737,2702,0,0,0,2702,46036.75
Motor Race,Online Wagering,"Hawthorne Race Course, Inc.",2512,43747.48,190,2289.27,May,5,2021,Handle Details,9927760.97,11209677.76,326723.25,91965.07,691295.56,2232936.42,1946487.57,2112750.67,8034645,780909.13,46036.75,0,0,0,2702,46036.75
Motor Race,Online Wagering,"HC Aurora, LLC",2321,27121,3236,61681,May,5,2021,Wager Details,162797,106359,12626,438,29041,42514,27985,11309,240854,287678,5557,0,0,0,5557,88802
Motor Race,Online Wagering,"HC Aurora, LLC",2321,27121,3236,61681,May,5,2021,Handle Details,12082479,9254414,489572,92068,849402,1724597,1731041,2029593,5826084,4033751,88802,0,0,0,5557,88802
Motor Race,Online Wagering,"HC Joliet, LLC",0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"HC Joliet, LLC",0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Midwest Gaming & Entertainment, LLC",7183,98291.47,2781,35667.77,May,5,2021,Wager Details,418127,345282,32395,3524,60305,87586,145293,90830,191124,1980,9964,0,0,0,9964,133959.24
Motor Race,Online Wagering,"Midwest Gaming & Entertainment, LLC",7183,98291.47,2781,35667.77,May,5,2021,Handle Details,22537137.36,26351547.42,1060950.73,132576.41,1113347.22,4382537.35,7065393.9,8232069.71,5466739.4,246605.01,133959.24,0,0,0,9964,133959.24
Motor Race,Online Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Wager Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,Par-A-Dice Gaming Corporation,0,0,0,0,May,5,2021,Handle Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Total,"Alton Casino, LLC",380,14626.07,66,1840,May,5,2021,Wager Details,8109,10855,306,59,1070,2025,475,128,9627,13,446,0,0,0,446,16466.07
Motor Race,Total,"Alton Casino, LLC",380,14626.07,66,1840,May,5,2021,Handle Details,611410.85,1117196.74,20508.27,5012.22,30881.38,146018.59,249925.95,21787.47,452874.86,195,16466.07,0,0,0,446,16466.07
Motor Race,Total,"Casino Queen, Inc.",28058,299076.35,15882,171529.32,May,5,2021,Wager Details,1001222,994817,88140,17703,224817,175839,197028,133119,1829038,84916,43940,0,0,0,43940,470605.67
Motor Race,Total,"Casino Queen, Inc.",28058,299076.35,15882,171529.32,May,5,2021,Handle Details,43011640.74,56500145.22,2955708.64,469964.23,4617938.29,7009191.94,9273163.56,10995794.48,33535002.63,1270415.08,470605.67,0,0,0,43940,470605.67
Motor Race,Total,Elgin Riverboat Resort,500,29668.72,0,0,May,5,2021,Wager Details,25786,17171,970,418,1932,5683,3060,1419,0,12,500,0,0,0,500,29668.72
Motor Race,Total,Elgin Riverboat Resort,500,29668.72,0,0,May,5,2021,Handle Details,4965668.84,2321711.11,121787.87,132382.67,121116.16,448282.86,241393.78,731818.12,0,521,29668.72,0,0,0,500,29668.72
Motor Race,Total,"Fairmount Park, Inc.",12488,182761,1030,15572,May,5,2021,Wager Details,492930,667509,66110,6783,95793,91181,108613,79676,4172765,184166,13518,0,0,0,13518,198333
Motor Race,Total,"Fairmount Park, Inc.",12488,182761,1030,15572,May,5,2021,Handle Details,27575638,41015447,1977271,167687,2395979,4263302,7708520,8193314,54863186,7908468,198333,0,0,0,13518,198333
Motor Race,Total,"Hawthorne Race Course, Inc.",2580,49032.98,190,2289.27,May,5,2021,Wager Details,132383,125512,7545,1624,23098,35687,23034,11570,211568,26737,2770,0,0,0,2770,51322.25
Motor Race,Total,"Hawthorne Race Course, Inc.",2580,49032.98,190,2289.27,May,5,2021,Handle Details,10639594.12,11780911.86,344162.25,102214.07,691295.56,2406661.27,1953074.57,2112750.67,8105073.05,780909.13,51322.25,0,0,0,2770,51322.25
Motor Race,Total,"HC Aurora, LLC",2391,28856,3262,62009,May,5,2021,Wager Details,167518,109428,12747,478,29244,42822,30193,11342,243479,287688,5653,0,0,0,5653,90865
